study_hours,attendance,assignment_completion,midterm_score,final_score,project_score,backlogs,sleep_hours,stress,anxiety,depression,motivation,concentration,time_management,self_discipline,social_media_hours,gaming_hours,netflix_hours,screen_time,physical_activity,junk_food_frequency,caffeine_mg,late_night_frequency,procrastination_score,family_income,parental_education_level,internet_quality,library_visits,online_courses_completed,part_time_hours,peer_study_group,relationship_status,hostel_student,extracurricular_hours,phone_unlocks_per_day,previous_gpa,class_participation,weekly_study_sessions,group_study_hours,financial_stress,gpa,performance_level
2.5695448,66.42976,61.49222,51.39853,54.678234,59.971962,4,5.6298976,3.329278,50.136856,45.136856,5.428253,5.417445,5.432815,5.432815,5.6020966,3.734731,3.734731,13.071558,2.265269,4.734731,235.3347,3.734731,7.301916,33674.855,1,3.2708251,1.4265686,0,7.308162,0,1,1,3.0062463,94.69462,5.139853,3.8593836,2.4265687,1.4265686,6.7382984,0.35583007,Low
2.8658516,68.705055,66.25479,52.43019,55.916225,60.934845,3,6.9244556,6.632868,77.82653,72.82653,4.822768,3.6402438,5.7503195,5.7503195,0.05704143,0.038027618,0.038027618,0.13309667,5.961972,1.0380276,157.46951,0.038027618,3.287708,36004.457,4,6.4530754,1.495346,0,3.5426817,0,0,0,3.2549736,20.760551,5.243019,4.2456656,2.495346,1.495346,5.4020267,0.50492495,Low
2.6275873,65.95926,56.92794,52.97492,56.569904,61.443256,4,6.8006697,1.6737922,40.35495,35.35495,5.4500313,6.1746645,5.1285295,5.1285295,2.6766944,1.7844629,1.7844629,6.2456203,4.215537,2.784463,160.2718,1.7844629,5.6559334,29841.262,3,5.7639117,1.5316613,0,5.2528014,0,0,0,2.5968683,55.68926,5.297492,3.6601908,2.5316613,1.5316613,3.593085,0.83538973,Low
3.34123,70.836784,64.783806,56.36327,60.635925,64.60572,3,6.346772,2.1583025,42.967506,37.967506,5.88667,6.226384,5.6522536,5.6522536,3.8816328,2.5877552,2.5877552,9.057143,3.4122448,3.5877552,189.21568,2.5877552,5.9355016,13773.786,2,4.20307,1.7575514,0,5.830204,0,1,1,2.8947024,71.755104,5.6363273,4.4098053,2.7575514,1.7575514,5.3280973,0.76623815,Low
3.8352041,71.52819,54.113,62.735783,68.282936,70.5534,3,7.102287,2.6064625,48.028614,43.028614,5.0065794,6.3138113,4.9408665,4.9408665,1.3114225,0.87428164,0.87428164,3.0599859,5.125718,1.8742816,142.29308,0.87428164,4.933415,28288.959,2,4.977002,2.1823854,0,3.6918962,1,0,1,1.7584813,37.485634,6.273578,4.123252,3.1823854,3.1823854,4.8915725,0.70036024,Low
0.6240256,58.11343,69.95981,34.69024,34.62829,44.377556,4,6.8553267,2.7385468,48.463585,43.463585,6.0485344,4.4151106,5.99732,5.99732,2.0262055,1.3508036,1.3508036,4.727813,4.649196,2.3508036,157.90958,1.3508036,4.353483,18148.043,3,5.0661707,0.3126827,0,6.0381207,0,0,0,4.6846375,47.01607,3.469024,3.310003,1.3126827,0.3126827,4.8314013,0.46678337,Low
6.597131,90.592155,85.63903,75.568726,83.68247,82.53081,0,6.408453,2.2889936,44.08647,39.08647,7.2397194,7.4321504,7.042602,7.042602,3.6294527,2.419635,2.419635,8.468723,3.580365,3.419635,185.47899,2.419635,4.377033,7215.0356,1,3.8748515,3.037915,3,4.38172,1,0,1,3.004687,68.3927,7.5568724,7.080517,4.0379148,4.0379148,5.730913,1.4208497,Low
4.590672,82.77081,98.90471,57.20386,61.644634,65.390274,1,7.2338867,2.332411,46.26933,41.26933,8.051336,6.062302,7.926981,7.926981,1.0221808,0.6814539,0.6814539,2.3850884,5.3185463,1.6814538,133.76773,0.6814539,1.7544731,15786.491,0,2.9805627,1.8135909,2,3.867863,0,0,1,5.11339,33.629078,5.7203865,6.7405715,2.8135908,1.8135909,6.7707257,1.1906725,Low
4.81792,84.37004,100.0,58.213737,62.856483,66.33282,1,6.749745,3.6785843,55.27631,50.27631,7.9363003,5.529162,8.112177,8.112177,1.9341861,1.2894574,1.2894574,4.513101,4.7105427,2.2894573,165.46957,1.2894574,2.1772802,20603.465,4,6.118741,1.8809158,2,4.4085417,0,0,0,5.2312613,45.789146,5.8213735,6.993093,2.8809159,1.8809158,4.2330127,0.99775004,Low
7.703008,94.400375,75.31203,86.44455,96.73347,92.68158,0,6.904736,4.311467,60.37166,55.37166,6.0084133,7.0715265,6.3541355,6.3541355,1.1634928,0.7756619,0.7756619,2.7148166,5.224338,1.775662,156.38452,0.7756619,3.4215267,26017.646,3,5.615016,3.7629702,3,2.0126917,1,0,0,1.5911651,35.513237,8.644455,7.1171055,4.76297,4.76297,5.076428,1.2774541,Low
6.6463313,90.18427,81.71569,76.918564,85.30228,83.79066,1,6.4070454,2.3398626,44.46482,39.46482,6.965552,7.4969163,6.781046,6.781046,3.610975,2.4073167,2.4073167,8.425608,3.5926833,3.4073167,185.61812,2.4073167,4.6262703,26538.973,3,5.1563125,3.1279042,2,4.2794123,1,0,0,2.653142,68.14633,7.6918564,6.9089503,4.127904,4.127904,4.4746757,1.1423371,Low
6.539269,88.89385,77.18506,77.24825,85.69791,84.09837,1,6.8080473,1.0022435,35.334934,30.334932,6.9678397,8.127555,6.479004,6.479004,2.9557617,1.9705079,1.9705079,6.896777,4.0294924,2.9705079,159.13766,1.9705079,4.4915037,43283.293,4,6.9408736,3.1498835,2,3.8206244,1,0,0,2.3291204,59.410156,7.7248254,6.6288877,4.1498837,4.1498837,2.0814555,1.3784907,Low
4.726868,78.503136,69.212746,65.64832,71.77799,73.271774,2,7.109255,1.5758994,40.31507,35.31507,6.270347,7.0222173,5.9475164,5.9475164,1.7533307,1.1688871,1.1688871,4.091105,4.831113,2.1688871,140.8256,1.1688871,4.2213707,42076.06,4,6.5192375,2.376555,1,3.792332,1,0,0,2.5709612,43.377743,6.5648327,5.3240714,3.376555,3.376555,2.8351007,1.0033978,Low
0.0,51.37513,59.037964,30.043713,29.052456,40.0408,5,6.4297605,3.3752167,52.281086,47.281086,5.1931615,3.8508418,5.2691975,5.2691975,3.0738537,2.0492358,2.0492358,7.1723256,3.9507642,3.0492358,185.22925,2.0492358,5.7800384,113698.34,3,5.7168593,0.002914204,0,7.046322,0,0,0,4.2662835,60.98472,3.0043714,2.2721117,1.0029142,0.002914204,4.435213,0.21229339,Low
5.742391,85.60781,81.375145,70.224144,77.268974,77.542534,1,6.804452,5.584227,69.69172,64.69172,6.1019526,5.3688283,6.758343,6.758343,0.90514135,0.6034276,0.6034276,2.1119964,5.3965726,1.6034275,163.9451,0.6034276,2.8450844,19680.258,1,3.1108432,2.6816099,2,2.9218178,1,0,1,3.0767334,32.06855,7.0224147,6.439953,3.6816099,3.6816099,8.201939,1.0278171,Low
5.6062016,85.9293,87.38976,67.699066,74.238884,75.1858,1,6.358883,7.5163627,83.18021,78.18021,6.053311,4.3012576,7.1593175,7.1593175,1.4325384,0.95502555,0.95502555,3.3425894,5.0449743,1.9550256,193.81439,0.95502555,2.795708,10832.109,2,4.6882114,2.5132713,2,3.4417543,1,0,1,3.6460464,39.10051,6.769907,6.672589,3.5132713,3.5132713,7.5238023,0.60344917,Low
0.9084575,59.404427,69.17284,37.02022,37.424267,46.552208,4,7.035284,1.0,20.256422,15.256421,6.9363084,6.45092,5.9448557,5.9448557,3.1787624,2.119175,2.119175,7.4171124,3.880825,3.119175,163.57526,2.119175,5.1743193,45717.4,3,5.4085336,0.46801478,0,6.6511602,0,0,0,4.476841,62.3835,3.702022,3.4128706,1.4680147,0.46801478,2.6085613,0.81242204,Low
3.9686172,70.58499,44.451427,66.15177,72.382126,73.74165,4,6.4869194,4.093493,57.79677,52.79677,4.0368695,5.8903337,4.296762,4.296762,2.571436,1.7142905,1.7142905,6.0000167,4.2857094,2.7142906,182.36365,1.7142905,6.4175286,18257.855,2,4.3822227,2.410118,0,4.3041725,1,0,1,0.8866438,54.285812,6.615177,3.70688,3.410118,3.410118,6.137562,0.7173756,Low
2.5757105,66.762596,63.30426,50.991764,54.190117,59.59231,4,6.498535,2.843647,48.449055,43.449055,5.605315,5.502847,5.5536175,5.5536175,3.0974507,2.0649672,2.0649672,7.227385,3.9350328,3.0649672,180.38548,2.0649672,5.5113497,24959.686,1,3.1640437,1.3994509,0,5.6655164,0,0,1,3.1541665,61.299343,5.0991764,3.9530683,2.3994508,1.3994509,6.73256,0.64808244,Low
9.22335,100.0,89.891624,94.20222,100.0,99.922066,0,6.5275927,5.5101213,68.51299,63.512993,6.7090087,7.045948,7.3261085,7.3261085,1.8064423,1.2042949,1.2042949,4.215032,4.7957053,2.204295,181.23006,1.2042949,2.8781862,18049.502,2,4.8481083,4.2801476,4,1.9241471,1,0,1,2.045961,44.085896,9.420221,8.6062565,5.2801476,5.2801476,6.386091,1.433142,Low
4.851513,78.60441,66.08106,67.36608,73.839294,74.87501,2,6.2349305,4.1903205,57.955997,52.955997,5.4735374,5.9606724,5.738737,5.738737,3.3178492,2.2118995,2.2118995,7.741648,3.7881005,3.2118995,198.2602,2.2118995,5.473162,7044.9795,2,4.1963325,2.4910722,1,4.7208276,1,0,1,2.2476652,64.23799,6.736608,5.2298093,3.4910722,3.4910722,6.3340673,0.8483964,Low
5.333132,82.96931,77.821915,68.04301,74.65161,75.506805,1,6.457425,4.219213,58.6733,53.6733,6.232351,5.95798,6.521461,6.521461,2.6073258,1.7382171,1.7382171,6.0837603,4.2617826,2.738217,184.33864,1.7382171,4.216756,12030.776,3,5.0738544,2.5362005,2,4.202017,1,0,0,2.9852605,54.764343,6.804301,6.0576615,3.5362005,3.5362005,5.5043654,0.89379144,Low
0.6582005,58.20409,69.47853,35.06687,35.080246,44.72908,4,6.475573,1.0,33.900517,28.900517,6.501885,5.4110904,5.965235,5.965235,4.03925,2.6928332,2.6928332,9.424916,3.3071668,3.6928332,180.785,2.6928332,5.7275977,15469.711,2,4.116297,0.33779138,0,7.355042,0,1,1,4.6274443,73.85667,3.5066872,3.303027,1.3377914,0.33779138,4.8104043,0.59050506,Low
5.8747993,82.35749,57.90095,77.085754,85.50291,83.94671,2,6.465956,3.5714123,53.833992,48.833992,5.065597,6.883451,5.1933966,5.1933966,2.872092,1.914728,1.914728,6.701548,4.085272,2.9147282,183.15596,1.914728,5.7213316,32616.258,2,4.947197,3.1390505,1,3.7756777,1,0,1,1.0543463,58.294563,7.7085757,5.332447,4.1390505,4.1390505,5.3084025,1.0622581,Low
3.044673,69.78893,67.39339,53.486702,57.18404,61.92092,3,6.602124,2.9861815,49.75114,44.75114,5.834521,5.5823708,5.8262258,5.8262258,2.7085595,1.8057064,1.8057064,6.319972,4.1942935,2.8057063,174.033,1.8057064,4.9794807,26251.133,3,5.7286944,1.56578,0,5.2399263,0,0,0,3.2604456,56.11413,5.34867,4.392006,2.5657802,1.56578,4.254715,0.86376554,Low
1.4120412,60.57562,61.092476,42.81719,44.380627,51.96271,4,6.762654,1.0,30.647554,25.647554,6.0512466,6.1446424,5.406165,5.406165,3.3731854,2.2487903,2.2487903,7.8707657,3.7512097,3.2487903,167.46371,2.2487903,5.842625,20900.568,4,6.699072,0.8544793,0,6.394311,0,0,0,3.5516856,64.97581,4.281719,3.2606442,1.8544793,0.8544793,2.010765,0.6721491,Low
5.5307355,85.44415,86.74286,67.2948,73.75376,74.80848,1,6.5649815,6.518857,76.162636,71.162636,6.2441025,4.742144,7.1161904,7.1161904,1.2352973,0.82353157,0.82353157,2.8823605,5.1764684,1.8235315,179.89452,0.82353157,2.7073412,38037.73,2,4.2007256,2.48632,2,3.3372116,1,0,1,3.6298704,36.47063,6.7294803,6.6025105,3.48632,3.48632,7.5434504,0.71063024,Low
2.8357,66.57831,54.398846,55.168037,59.201645,63.49017,4,6.410277,4.141455,57.984035,52.984035,4.6937885,5.1456003,4.9599233,4.9599233,2.7901273,1.8600848,1.8600848,6.510297,4.139915,2.8600848,187.2171,1.8600848,5.9001617,24768.893,3,5.151867,1.6778692,0,5.1822157,0,0,0,2.282054,57.201694,5.5168037,3.6377923,2.6778693,1.6778692,5.380402,0.63295865,Low
4.516264,73.962555,48.287426,69.300125,76.16015,76.680115,3,6.037308,2.1396863,42.13159,37.13159,4.8147755,7.144569,4.552495,4.552495,4.86018,3.24012,3.24012,11.34042,2.75988,4.24012,208.60046,3.24012,7.687625,16762.9,2,4.712475,2.6200082,0,5.6201115,1,1,1,0.9324868,84.8024,6.930012,4.1725035,3.6200082,3.6200082,4.7629647,0.6865507,Low
2.843401,70.96471,80.48621,48.703957,51.444744,57.457024,3,6.1938863,2.0418086,41.74981,36.74981,6.974087,5.796943,6.6990805,6.6990805,4.4133534,2.9422355,2.9422355,10.297825,3.0577645,3.9422355,198.68515,2.9422355,5.243155,17760.227,3,5.892177,1.2469304,0,6.6953053,0,1,0,4.4521503,78.84471,4.8703957,4.946011,2.2469304,1.2469304,3.55781,0.70903516,Low
7.3655405,92.94937,76.73001,83.55905,93.27086,89.98845,0,6.824112,3.567122,54.607666,49.607666,6.2950783,7.263426,6.448667,6.448667,1.7512044,1.1674696,1.1674696,4.0861435,4.8325305,2.1674695,160.69531,1.1674696,3.7188022,54143.176,3,5.4433265,3.5706034,3,2.5968661,1,0,0,1.8780639,43.349392,8.355905,7.0192704,4.5706034,4.5706034,4.863851,1.1968102,Low
4.288181,76.501686,70.3647,62.070183,67.484215,69.93217,2,6.449988,2.0792272,42.606678,37.606678,6.2707577,6.6309004,6.0243134,6.0243134,3.5936358,2.3957572,2.3957572,8.38515,3.6042428,3.3957572,182.665,2.3957572,5.3714437,16760.771,3,5.082584,2.1380122,1,5.2577453,1,0,0,2.8863013,67.915146,6.2070184,5.1623254,3.1380122,3.1380122,4.424528,0.92281675,Low
3.6719046,73.11059,68.50638,57.91269,62.495228,66.05184,3,6.556556,2.4458892,45.59642,40.59642,6.047211,6.154418,5.900425,5.900425,3.0945466,2.063031,2.063031,7.2206087,3.936969,3.063031,176.34982,2.063031,5.1626062,16360.246,4,6.027227,1.860846,0,5.202185,0,0,0,3.039579,61.26062,5.791269,4.761271,2.860846,1.860846,3.679201,0.73000264,Low
5.447936,80.19011,57.702568,73.933876,81.72066,81.00495,2,6.167238,4.4784417,59.9646,54.9646,4.848018,6.264619,5.180171,5.180171,3.4004097,2.2669399,2.2669399,7.9342895,3.7330601,3.2669399,202.79262,2.2669399,6.0867686,25212.32,3,5.540682,2.9289253,1,4.3380146,1,0,0,1.251246,65.3388,7.393388,5.1090965,3.9289253,3.9289253,5.123625,0.9637338,Low
2.0289779,65.55996,72.49041,44.59473,46.513676,53.62175,3,6.57522,3.9955206,57.26065,52.26065,5.924006,4.488939,6.1660275,6.1660275,2.338701,1.559134,1.559134,5.456969,4.440866,2.559134,176.72922,1.559134,4.3931065,33972.543,2,4.6233397,0.97298205,0,5.586152,0,0,1,4.1930456,51.18268,4.459473,4.1390095,1.972982,0.97298205,5.8607035,0.5089425,Low
2.5200117,68.82952,77.37679,47.05589,49.467068,55.91883,3,6.723084,4.2180514,59.262325,54.262325,6.183042,4.519571,6.4917865,6.4917865,1.7750084,1.183339,1.183339,4.1416864,4.816661,2.1833389,167.68068,1.183339,3.6915526,11132.734,2,4.820238,1.1370592,0,5.04628,0,0,1,4.3547273,43.66678,4.705589,4.6288457,2.1370592,1.1370592,5.7972503,0.7727586,Low
6.3558664,86.62072,69.04834,77.90691,86.4883,84.71312,1,6.538724,1.3321545,37.20329,32.20329,6.363113,8.046908,5.936556,5.936556,3.6516314,2.4344208,2.4344208,8.5204735,3.5655792,3.4344208,176.35417,2.4344208,5.4978647,43887.91,3,5.988754,3.1937943,2,4.240627,1,0,0,1.7427619,68.688416,7.7906914,6.13035,4.1937943,4.1937943,3.158132,1.1841401,Low
5.5540514,83.27286,73.01561,70.90148,78.08178,78.17472,2,7.0548024,3.7761202,56.694206,51.694206,5.9779005,6.280485,6.2010407,6.2010407,0.9339401,0.6226267,0.6226267,2.1791935,5.377373,1.6226268,146.44,0.6226267,3.421586,10304.212,3,5.640059,2.7267656,1,2.8958611,1,0,0,2.474275,32.452534,7.0901484,5.9278064,3.7267656,3.7267656,4.8062215,1.0654954,Low
2.3467598,65.21036,60.85937,49.885857,52.86303,58.56013,4,6.62277,3.2394476,51.69709,46.69709,5.334055,5.2125845,5.3906245,5.3906245,2.529865,1.6865766,1.6865766,5.903018,4.313423,2.6865766,172.99178,1.6865766,5.295952,49017.547,2,4.697061,1.3257238,0,5.3608527,0,0,1,3.0649009,53.731533,4.9885855,3.7163484,2.325724,1.3257238,5.416078,0.6336813,Low
8.410476,100.0,100.0,83.67811,93.413734,90.09957,0,5.5302377,1.1733477,33.74314,28.743141,9.048685,8.662332,8.50679,8.50679,6.884699,4.5897994,4.5897994,16.064297,1.4102007,5.5897994,239.42746,4.5897994,5.0830092,24738.29,4,6.3189163,3.5785406,5,6.0112586,1,1,0,3.9282494,111.79598,8.367811,9.08533,4.578541,4.578541,2.597293,1.2998495,Low
2.6784453,68.56801,71.05469,49.82467,52.7896,58.50302,3,6.997571,1.4315608,38.98124,33.98124,6.4376044,6.0562286,6.0703125,6.0703125,2.1684127,1.4456084,1.4456084,5.0596294,4.5543914,2.4456084,147.68385,1.4456084,4.3752956,62559.18,3,5.2333336,1.3216445,0,5.123964,0,0,0,3.7486682,48.912167,4.9824667,4.3919573,2.3216445,1.3216445,4.0320826,0.7051473,Low
3.8380346,74.76499,73.44894,57.923027,62.50763,66.06149,2,7.502247,3.0198178,52.02869,47.02869,6.162306,5.7262893,6.229929,6.229929,0.0,0.0,0.0,0.0,6.0856414,0.91435874,117.62894,0.0,2.68443,21977.473,4,6.5366125,1.8615351,1,3.0528238,0,0,0,3.368394,18.287174,5.7923026,5.091464,2.861535,1.8615351,3.5986335,1.1275493,Low
3.8441956,71.840126,55.71488,62.402744,67.88329,70.24256,3,6.2197556,1.0,33.06437,28.064371,5.6121798,7.289225,5.047659,5.047659,4.85687,3.2379134,3.2379134,11.332697,2.7620866,4.2379136,197.1374,3.2379134,7.1902547,30769.799,0,2.9219904,2.160183,0,6.0777307,1,1,1,1.8874757,84.75827,6.2402744,4.207842,3.160183,3.160183,5.9489675,0.9345902,Low
3.8197138,75.55325,78.728096,56.465828,60.758995,64.70144,2,5.948196,2.806645,46.933277,41.933277,6.6840973,5.968837,6.5818734,6.5818734,4.8394156,3.226277,3.226277,11.29197,2.773723,4.2262774,214.85477,3.226277,5.644404,43174.55,2,4.9984894,1.7643887,1,6.4618883,0,1,1,3.8174846,84.52554,5.646583,5.346262,2.7643886,1.7643887,4.7970624,0.7752141,Low
2.1670918,65.82223,69.9206,46.27304,48.52765,55.18817,3,6.3128333,3.3126252,51.548565,46.548565,5.943088,4.9816318,5.9947066,5.9947066,3.4685862,2.3123908,2.3123908,8.093368,3.6876092,3.3123908,192.49797,2.3123908,5.317684,29601.135,2,4.8379493,1.0848693,0,6.2275214,0,0,1,3.9098375,66.24782,4.627304,4.079576,2.0848694,1.0848693,5.2652884,0.70724976,Low
2.849641,64.73472,42.919067,58.14254,62.77105,66.26637,4,6.421656,1.8953155,41.163593,36.163593,4.4891515,6.465263,4.1946044,4.1946044,3.7652154,2.5101435,2.5101435,8.785502,3.4898565,3.5101435,184.25746,2.5101435,7.315539,31218.64,4,6.517226,1.8761693,0,5.633974,0,1,0,1.3184352,70.20287,5.814254,3.0707738,2.8761694,1.8761693,2.8936803,0.7411821,Low
5.892841,89.25575,98.749306,67.00898,73.410774,74.54172,0,6.3331814,5.4473042,67.60444,62.60444,7.3298054,5.293636,7.9166203,7.9166203,2.4441888,1.6294593,1.6294593,5.7031074,4.3705406,2.6294591,193.35681,1.6294593,2.7128391,7752.3774,2,4.4924583,2.4672654,3,4.162194,1,0,1,4.4493546,52.589184,6.700898,7.3838854,3.4672654,3.4672654,6.6811705,0.9511182,Low
5.0118055,77.93356,57.247208,70.77674,77.93209,78.05829,3,6.629609,4.24876,59.282322,54.282322,4.840403,6.099628,5.149814,5.149814,2.0542326,1.3694884,1.3694884,4.7932096,4.6305118,2.3694885,173.57225,1.3694884,5.2196746,8299.122,3,5.738154,2.7184494,0,3.6510391,1,0,0,1.4313645,47.389767,7.077674,4.8682632,3.7184494,3.7184494,4.8806677,0.93867546,Low
1.9919919,62.059982,52.60013,49.289906,52.14789,58.003914,4,6.8146596,3.7920387,56.273273,51.273273,4.6308994,4.8677754,4.8400087,4.8400087,1.6796255,1.1197504,1.1197504,3.9191263,4.8802495,2.1197503,161.5129,1.1197504,5.279742,22791.613,3,5.100154,1.2859938,0,4.8337564,0,0,0,2.554015,42.395008,4.928991,3.1260023,2.2859938,1.2859938,5.3180647,0.2764332,Low
6.1949778,90.591194,97.69782,69.53788,76.44545,76.902016,0,6.035224,3.6950786,53.792343,48.792343,7.72011,6.3830357,7.8465214,7.8465214,4.1667876,2.7778585,2.7778585,9.722505,3.2221415,3.7778585,210.28654,2.7778585,3.931337,55577.05,2,4.9555106,2.6358585,3,5.142,1,1,1,4.210663,75.557175,6.953788,7.48238,3.6358585,3.6358585,5.2973123,0.91172266,Low
5.255173,82.8669,79.546196,67.02725,73.4327,74.55877,1,6.6368794,3.4313648,53.168213,48.168213,6.530806,6.257269,6.636413,6.636413,2.3992686,1.5995123,1.5995123,5.5982933,4.4004874,2.5995123,172.29901,1.5995123,3.9630992,29107.334,4,6.988831,2.4684834,2,4.131029,1,0,0,3.1679296,51.990246,6.702725,6.1048965,3.4684834,3.4684834,3.222383,1.0835302,Low
1.9059404,66.27763,80.48759,41.672657,43.007187,50.894478,3,6.6734767,4.43506,60.77827,55.77827,6.3398967,4.0596256,6.6991725,6.6991725,1.8328731,1.2219154,1.2219154,4.276704,4.7780848,2.2219155,171.00806,1.2219154,3.5227427,30223.264,3,5.9350495,0.7781771,0,5.4437385,0,0,0,4.9209957,44.43831,4.1672654,4.4773498,1.778177,0.7781771,4.7835016,0.44730878,Low
2.0289626,66.12812,75.89983,43.74226,45.490715,52.82611,3,6.265811,3.2664466,51.096424,46.096424,6.3567743,4.8430557,6.393322,6.393322,3.6367822,2.4245214,2.4245214,8.485825,3.5754786,3.4245214,195.40012,2.4245214,5.0311995,13357.266,1,3.8190231,0.91615075,0,6.508371,0,0,1,4.4771714,68.490425,4.374226,4.3094726,1.9161508,0.91615075,6.2540717,0.5027022,Low
4.860096,80.095604,74.77077,65.258026,71.30963,72.90749,2,6.9630055,1.0,29.556664,24.556664,6.9994955,7.713424,6.3180513,6.3180513,2.8375843,1.8917228,1.8917228,6.62103,4.1082773,2.891723,156.75168,1.8917228,4.573672,35316.137,3,5.429186,2.3505352,1,4.541188,1,0,0,2.967516,57.834457,6.5258026,5.6685863,3.3505352,3.3505352,3.2079248,1.0098835,Low
6.664275,90.508286,83.12146,76.7017,85.04204,83.58826,1,6.678082,3.7422502,55.59256,50.59256,6.688345,6.740609,6.874764,6.874764,2.1302004,1.4201336,1.4201336,4.9704676,4.5798664,2.4201336,170.0265,1.4201336,3.5453699,29972.133,3,5.790182,3.1134467,2,3.3066869,1,0,0,2.7613173,48.40267,7.67017,6.9882107,4.1134467,4.1134467,4.5826554,1.220955,Low
2.1381838,64.678055,63.922813,47.555676,50.06681,56.385296,4,6.706902,1.9393895,42.135952,37.135952,5.8569894,5.6946483,5.5948544,5.5948544,2.8511367,1.9007577,1.9007577,6.652652,4.099242,2.9007578,166.41663,1.9007577,5.3059034,20939.633,2,4.818323,1.1703783,0,5.7303796,0,0,1,3.424476,58.015156,4.7555676,3.7652326,2.1703784,1.1703783,4.657407,0.8767008,Low
3.3087375,71.80723,71.58123,54.420223,58.304268,62.79221,3,5.666422,3.0142448,47.856285,42.856285,6.1768727,5.7709293,6.1054153,6.1054153,5.629358,3.7529051,3.7529051,13.135168,2.2470949,4.7529054,232.7296,3.7529051,6.6474895,16156.404,2,4.629945,1.6280149,0,7.1248903,0,1,1,3.4774005,95.058105,5.4420223,4.7334304,2.6280148,1.6280149,5.227141,0.5707,Low
3.6057053,71.717926,62.13638,59.008694,63.810432,67.07478,3,6.6705213,3.54829,54.12085,49.12085,5.338397,5.6591897,5.4757586,5.4757586,2.2411857,1.4941237,1.4941237,5.229433,4.505876,2.4941237,170.30661,1.4941237,5.0183654,12401.026,2,4.2397428,1.933913,0,4.5602107,0,0,1,2.5418456,49.882473,5.9008694,4.409672,2.933913,1.933913,6.0349803,0.6848691,Low
10.847758,100.0,100.0,100.0,100.0,100.0,0,6.4499454,3.0981524,50.24852,45.24852,8.057478,8.890871,8.065762,8.065762,3.1352522,2.0901682,2.0901682,7.3155885,3.9098318,3.0901682,183.68657,2.0901682,3.0244064,15398.852,4,6.5114274,4.9074388,5,2.1827297,1,0,0,2.1583233,61.803364,10.0,9.973201,5.9074388,5.9074388,3.5051403,1.5503488,Low
3.7606142,75.11012,77.84231,56.24403,60.492836,64.49443,2,6.701335,3.2816317,52.19024,47.19024,6.4498124,5.6035857,6.5228205,6.5228205,2.2645807,1.5097206,1.5097206,5.284022,4.4902797,2.5097206,168.10793,1.5097206,3.9869,14507.533,1,3.5988064,1.749602,1,4.7601185,0,0,1,3.7732184,50.194412,5.624403,5.2724223,2.749602,1.749602,6.5472097,0.7622114,Low
2.7803967,66.96276,58.364685,53.761806,57.514164,62.177685,4,6.7683496,3.1463,51.32604,46.32604,5.180111,5.495718,5.2243123,5.2243123,2.1153896,1.4102597,1.4102597,4.935909,4.5897403,2.4102597,163.7708,1.4102597,5.1859474,32570.47,2,4.580002,1.5841203,0,4.8261395,0,0,1,2.640192,48.205193,5.3761806,3.8084326,2.5841203,1.5841203,5.5084004,0.5156869,Low
5.293448,83.82176,84.12715,66.16907,72.402885,73.7578,1,6.974256,3.8795912,57.28901,52.28901,6.698843,5.9253373,6.94181,6.94181,1.1398917,0.7599278,0.7599278,2.6597474,5.2400723,1.7599277,151.59375,0.7599278,2.8181176,12387.567,2,4.419235,2.4112713,2,3.3486564,1,0,1,3.5305388,35.198555,6.616907,6.3530817,3.4112713,3.4112713,6.0666986,1.144274,Low
